time	V(cmp_out)	V(filt_out)	V(vin_sensor)
4.867422504541735e+00	-8.738058e-08	1.006163e+00	1.004887e-01
4.876565361684595e+00	-1.068043e-07	1.000665e+00	1.000729e-01
4.885708218827455e+00	-7.767742e-08	1.007989e+00	1.009418e-01
4.894851075970315e+00	0.000000e+00	1.028135e+00	1.030953e-01
4.898565361684603e+00	-2.089593e-09	1.040266e+00	1.043624e-01
4.902279647398889e+00	-2.871240e-09	1.054398e+00	1.058286e-01
4.905993933113177e+00	-2.344943e-09	1.070530e+00	1.074938e-01
4.909708218827463e+00	-5.107005e-10	1.088664e+00	1.093580e-01
4.913422504541750e+00	2.631487e-09	1.108797e+00	1.114213e-01
4.917136790256037e+00	7.081619e-09	1.130932e+00	1.136837e-01
4.920851075970324e+00	1.283970e-08	1.155067e+00	1.161451e-01
4.921851075970324e+00	1.838865e-05	1.161853e+00	1.168363e-01
4.922851075970325e+00	1.851660e-03	1.168772e+00	1.175407e-01
4.923851075970325e+00	1.918866e-01	1.175823e+00	1.182581e-01
4.923976075970325e+00	3.319755e-01	1.176714e+00	1.183487e-01
4.924227075970325e+00	8.910171e-01	1.178508e+00	1.185312e-01
4.924253075970325e+00	9.752043e-01	1.178694e+00	1.185502e-01
4.924279075970325e+00	1.062605e+00	1.178881e+00	1.185691e-01
4.924305075970326e+00	1.153220e+00	1.179067e+00	1.185881e-01
4.924331075970325e+00	1.247049e+00	1.179254e+00	1.186071e-01
4.924357075970325e+00	1.344091e+00	1.179440e+00	1.186261e-01
4.924383075970325e+00	1.444347e+00	1.179627e+00	1.186451e-01
4.924409075970325e+00	1.547817e+00	1.179814e+00	1.186641e-01
4.924425075970325e+00	1.607732e+00	1.179929e+00	1.186758e-01
4.924453075970324e+00	1.624835e+00	1.180130e+00	1.186962e-01
4.924677075970324e+00	1.635308e+00	1.181745e+00	1.188604e-01
4.925445075970324e+00	1.642540e+00	1.187330e+00	1.194283e-01
4.926040933113181e+00	1.644125e+00	1.191715e+00	1.198741e-01
4.926636790256039e+00	1.646347e+00	1.196146e+00	1.203244e-01
4.927232647398895e+00	1.649205e+00	1.200621e+00	1.207791e-01
4.927828504541753e+00	1.652699e+00	1.205141e+00	1.212382e-01
4.928424361684610e+00	1.656829e+00	1.209706e+00	1.217017e-01
4.929020218827468e+00	1.661595e+00	1.214316e+00	1.221697e-01
4.929616075970324e+00	1.666997e+00	1.218971e+00	1.226420e-01
4.929869075970325e+00	2.160436e+00	1.220959e+00	1.228439e-01
4.929923218827468e+00	2.359705e+00	1.221386e+00	1.228872e-01
4.929977361684611e+00	2.536308e+00	1.221813e+00	1.229305e-01
4.930031504541754e+00	2.690244e+00	1.222240e+00	1.229739e-01
4.930085647398896e+00	2.821515e+00	1.222668e+00	1.230173e-01
4.930139790256039e+00	2.930118e+00	1.223096e+00	1.230608e-01
4.930193933113182e+00	3.016055e+00	1.223525e+00	1.231042e-01
4.930248075970325e+00	3.079326e+00	1.223954e+00	1.231478e-01
4.930376075970325e+00	3.184034e+00	1.224969e+00	1.232508e-01
4.930632075970325e+00	3.269367e+00	1.227005e+00	1.234574e-01
4.931144075970325e+00	3.297987e+00	1.231102e+00	1.238730e-01
4.940001218827470e+00	3.298891e+00	1.309797e+00	1.318415e-01
4.948858361684617e+00	3.299589e+00	1.394213e+00	1.403692e-01
4.957715504541762e+00	3.300082e+00	1.484348e+00	1.494560e-01
4.966572647398908e+00	3.300369e+00	1.580204e+00	1.591020e-01
4.975429790256054e+00	3.300452e+00	1.681781e+00	1.693073e-01
4.984286933113200e+00	3.300328e+00	1.789078e+00	1.800717e-01
4.993144075970346e+00	3.300000e+00	1.902096e+00	1.913953e-01
4.999286933113205e+00	3.300000e+00	1.980263e+00	1.992171e-01
5.005429790256064e+00	3.300000e+00	2.057417e+00	2.069307e-01
5.011572647398923e+00	3.300000e+00	2.133557e+00	2.145360e-01
5.017715504541783e+00	3.300000e+00	2.208684e+00	2.220330e-01
5.023858361684642e+00	3.300000e+00	2.282797e+00	2.294217e-01
5.030001218827501e+00	3.300000e+00	2.355897e+00	2.367022e-01
5.036144075970360e+00	3.300000e+00	2.427984e+00	2.438743e-01
5.046429790256077e+00	3.300000e+00	2.544467e+00	2.554431e-01
5.056715504541796e+00	3.300000e+00	2.648173e+00	2.657218e-01
5.067001218827513e+00	3.300000e+00	2.739099e+00	2.747105e-01
5.077286933113231e+00	3.300000e+00	2.817248e+00	2.824092e-01
5.087572647398948e+00	3.300000e+00	2.882618e+00	2.888178e-01
5.097858361684667e+00	3.300000e+00	2.935209e+00	2.939365e-01
5.108144075970384e+00	3.300000e+00	2.975023e+00	2.977650e-01
5.117286933113244e+00	3.300000e+00	2.993555e+00	2.994789e-01
5.126429790256104e+00	3.300000e+00	2.999296e+00	2.999164e-01
5.135572647398964e+00	3.300000e+00	2.992245e+00	2.990775e-01
5.144715504541825e+00	3.300000e+00	2.972404e+00	2.969623e-01
5.153858361684685e+00	3.300000e+00	2.939772e+00	2.935708e-01
5.163001218827545e+00	3.300000e+00	2.894348e+00	2.889029e-01
5.172144075970405e+00	3.300000e+00	2.836133e+00	2.829586e-01
5.182572647398980e+00	3.300000e+00	2.752691e+00	2.744863e-01
5.193001218827555e+00	3.300000e+00	2.660717e+00	2.651781e-01
5.203429790256130e+00	3.300000e+00	2.560211e+00	2.550340e-01
5.213858361684705e+00	3.300000e+00	2.451173e+00	2.440540e-01
5.224286933113280e+00	3.300000e+00	2.333602e+00	2.322380e-01
5.234715504541855e+00	3.300000e+00	2.207500e+00	2.195861e-01
5.245144075970430e+00	3.300000e+00	2.072865e+00	2.060983e-01
5.254001218827575e+00	3.300000e+00	1.958352e+00	1.946460e-01
5.262858361684722e+00	3.300000e+00	1.847640e+00	1.835876e-01
5.271715504541867e+00	3.300000e+00	1.740730e+00	1.729231e-01
5.280572647399013e+00	3.300000e+00	1.637621e+00	1.626526e-01
5.289429790256158e+00	3.300000e+00	1.538313e+00	1.527761e-01
5.298286933113305e+00	3.300000e+00	1.442807e+00	1.432936e-01
5.307144075970450e+00	3.300000e+00	1.351103e+00	1.342050e-01
5.320144075970455e+00	3.299998e+00	1.236007e+00	1.228334e-01
5.321144075970455e+00	3.283729e+00	1.227961e+00	1.220403e-01
5.321269075970455e+00	3.268530e+00	1.226965e+00	1.219420e-01
5.321519075970455e+00	3.184530e+00	1.224976e+00	1.217460e-01
5.322020075970455e+00	2.186745e+00	1.221013e+00	1.213556e-01
5.322038218827598e+00	2.113466e+00	1.220870e+00	1.213415e-01
5.322056361684741e+00	2.040654e+00	1.220727e+00	1.213274e-01
5.322074504541884e+00	1.968310e+00	1.220584e+00	1.213133e-01
5.322092647399026e+00	1.896433e+00	1.220441e+00	1.212993e-01
5.322110790256169e+00	1.825025e+00	1.220298e+00	1.212852e-01
5.322128933113312e+00	1.754084e+00	1.220156e+00	1.212712e-01
5.322147075970455e+00	1.683611e+00	1.220013e+00	1.212571e-01
5.322183361684741e+00	1.676248e+00	1.219728e+00	1.212290e-01
5.322219647399026e+00	1.670400e+00	1.219443e+00	1.212009e-01
5.322255933113312e+00	1.666066e+00	1.219158e+00	1.211729e-01
5.322292218827598e+00	1.663246e+00	1.218873e+00	1.211448e-01
5.322328504541884e+00	1.661940e+00	1.218589e+00	1.211168e-01
5.322364790256169e+00	1.662148e+00	1.218304e+00	1.210888e-01
5.322401075970455e+00	1.663871e+00	1.218020e+00	1.210608e-01
5.323169075970455e+00	1.656953e+00	1.212041e+00	1.204720e-01
5.323673933113312e+00	1.654793e+00	1.208151e+00	1.200889e-01
5.324178790256170e+00	1.652585e+00	1.204293e+00	1.197091e-01
5.324683647399027e+00	1.650329e+00	1.200468e+00	1.193326e-01
5.325188504541884e+00	1.648025e+00	1.196674e+00	1.189593e-01
5.325693361684741e+00	1.645673e+00	1.192913e+00	1.185893e-01
5.326198218827598e+00	1.643273e+00	1.189184e+00	1.182225e-01
5.326703075970456e+00	1.640826e+00	1.185487e+00	1.178590e-01
5.327340075970455e+00	1.632298e+00	1.180871e+00	1.174051e-01
5.327591075970456e+00	1.152220e+00	1.179066e+00	1.172277e-01
5.327636361684742e+00	9.953678e-01	1.178741e+00	1.171957e-01
5.327681647399027e+00	8.525517e-01	1.178417e+00	1.171639e-01
5.327726933113313e+00	7.237722e-01	1.178092e+00	1.171320e-01
5.327772218827598e+00	6.090293e-01	1.177768e+00	1.171002e-01
5.327817504541884e+00	5.083230e-01	1.177445e+00	1.170683e-01
5.327862790256169e+00	4.216533e-01	1.177121e+00	1.170366e-01
5.327908075970456e+00	3.490203e-01	1.176798e+00	1.170048e-01
5.327972075970456e+00	2.648224e-01	1.176342e+00	1.169600e-01
5.328100075970456e+00	1.497456e-01	1.175431e+00	1.168704e-01
5.328356075970456e+00	4.610516e-02	1.173615e+00	1.166921e-01
5.328868075970456e+00	4.221226e-03	1.170010e+00	1.163379e-01
5.329868075970456e+00	4.130231e-05	1.163067e+00	1.156562e-01
5.330868075970456e+00	4.408031e-07	1.156257e+00	1.149877e-01
5.340010933113317e+00	2.428984e-07	1.099494e+00	1.094354e-01
5.349153790256176e+00	8.997128e-08	1.055554e+00	1.051677e-01
5.358296647399037e+00	-1.797820e-08	1.024436e+00	1.021848e-01
5.367439504541897e+00	-8.095006e-08	1.006140e+00	1.004866e-01
5.376582361684758e+00	-9.894432e-08	1.000666e+00	1.000732e-01
5.385725218827617e+00	-7.196096e-08	1.008014e+00	1.009445e-01
5.394868075970478e+00	0.000000e+00	1.028185e+00	1.031006e-01
5.398582361684765e+00	-2.252194e-09	1.040326e+00	1.043687e-01
5.402296647399051e+00	-3.094666e-09	1.054467e+00	1.058358e-01
5.406010933113339e+00	-2.527416e-09	1.070609e+00	1.075019e-01
5.409725218827625e+00	-5.504432e-10	1.088752e+00	1.093671e-01
5.413439504541913e+00	2.836252e-09	1.108894e+00	1.114313e-01
5.417153790256199e+00	7.632669e-09	1.131037e+00	1.136945e-01
5.420868075970486e+00	1.383881e-08	1.155181e+00	1.161567e-01
5.421868075970487e+00	1.987401e-05	1.161970e+00	1.168482e-01
5.422868075970487e+00	2.004130e-03	1.168891e+00	1.175528e-01
5.423868075970487e+00	2.069934e-01	1.175944e+00	1.182704e-01
5.423993075970487e+00	3.569037e-01	1.176835e+00	1.183610e-01
5.424244075970488e+00	9.448137e-01	1.178630e+00	1.185436e-01
5.424268933113344e+00	1.028124e+00	1.178808e+00	1.185617e-01
5.424293790256201e+00	1.114029e+00	1.178986e+00	1.185799e-01
5.424318647399058e+00	1.202529e+00	1.179165e+00	1.185980e-01
5.424343504541916e+00	1.293624e+00	1.179343e+00	1.186161e-01
5.424368361684773e+00	1.387313e+00	1.179522e+00	1.186343e-01
5.424393218827630e+00	1.483597e+00	1.179700e+00	1.186525e-01
5.424418075970487e+00	1.582475e+00	1.179879e+00	1.186706e-01
5.424426075970487e+00	1.609153e+00	1.179936e+00	1.186765e-01
5.424442075970487e+00	1.621053e+00	1.180051e+00	1.186882e-01
5.424538075970487e+00	1.631998e+00	1.180742e+00	1.187585e-01
5.425434075970487e+00	1.642472e+00	1.187249e+00	1.194201e-01
5.426029933113344e+00	1.644108e+00	1.191634e+00	1.198659e-01
5.426625790256201e+00	1.646352e+00	1.196064e+00	1.203160e-01
5.427221647399058e+00	1.649204e+00	1.200538e+00	1.207706e-01
5.427817504541916e+00	1.652666e+00	1.205057e+00	1.212296e-01
5.428413361684773e+00	1.656736e+00	1.209622e+00	1.216931e-01
5.429009218827630e+00	1.661414e+00	1.214230e+00	1.221610e-01
5.429605075970487e+00	1.666702e+00	1.218884e+00	1.226333e-01
5.429856075970488e+00	2.108974e+00	1.220857e+00	1.228335e-01
5.429910504541916e+00	2.315350e+00	1.221286e+00	1.228770e-01
5.429964933113345e+00	2.498557e+00	1.221715e+00	1.229206e-01
5.430019361684773e+00	2.658595e+00	1.222145e+00	1.229642e-01
5.430073790256202e+00	2.795464e+00	1.222575e+00	1.230078e-01
5.430128218827631e+00	2.909164e+00	1.223005e+00	1.230515e-01
5.430182647399059e+00	2.999694e+00	1.223435e+00	1.230952e-01
5.430237075970488e+00	3.067056e+00	1.223866e+00	1.231389e-01
5.430365075970488e+00	3.177340e+00	1.224882e+00	1.232419e-01
5.430621075970488e+00	3.267542e+00	1.226918e+00	1.234485e-01
5.431133075970488e+00	3.297865e+00	1.231014e+00	1.238641e-01
5.439990218827633e+00	3.298824e+00	1.309697e+00	1.318314e-01
5.448847361684780e+00	3.299564e+00	1.394103e+00	1.403581e-01
5.457704504541925e+00	3.300087e+00	1.484230e+00	1.494441e-01
5.466561647399071e+00	3.300392e+00	1.580079e+00	1.590894e-01
5.475418790256216e+00	3.300479e+00	1.681650e+00	1.692941e-01
5.484275933113363e+00	3.300348e+00	1.788943e+00	1.800581e-01
5.493133075970508e+00	3.300000e+00	1.901958e+00	1.913815e-01
5.503133075970512e+00	3.300000e+00	2.032153e+00	2.044044e-01
5.513133075970515e+00	3.300000e+00	2.157154e+00	2.168906e-01
5.523133075970518e+00	3.300000e+00	2.276963e+00	2.288401e-01
5.533133075970522e+00	3.300000e+00	2.391578e+00	2.402529e-01
5.543133075970525e+00	3.300000e+00	2.501000e+00	2.511290e-01
5.553133075970528e+00	3.300000e+00	2.605229e+00	2.614683e-01
5.563133075970532e+00	3.300000e+00	2.704264e+00	2.712710e-01
5.572561647399106e+00	3.300000e+00	2.784943e+00	2.792291e-01
5.581990218827681e+00	3.300000e+00	2.852770e+00	2.858962e-01
5.591418790256255e+00	3.300000e+00	2.907747e+00	2.912722e-01
5.600847361684830e+00	3.300000e+00	2.949873e+00	2.953571e-01
5.610275933113405e+00	3.300000e+00	2.979148e+00	2.981509e-01
5.619704504541979e+00	3.300000e+00	2.995571e+00	2.996536e-01
5.629133075970554e+00	3.300000e+00	2.999144e+00	2.998652e-01
5.638847361684843e+00	3.300000e+00	2.985037e+00	2.983050e-01
5.648561647399132e+00	3.300000e+00	2.957856e+00	2.954453e-01
5.658275933113421e+00	3.300000e+00	2.917601e+00	2.912861e-01
5.667990218827709e+00	3.300000e+00	2.864273e+00	2.858274e-01
5.677704504541999e+00	3.300000e+00	2.797870e+00	2.790692e-01
5.687418790256287e+00	3.300000e+00	2.718394e+00	2.710116e-01
5.697133075970576e+00	3.300000e+00	2.625844e+00	2.616544e-01
5.706847361684866e+00	3.300000e+00	2.521935e+00	2.511782e-01
5.716561647399154e+00	3.300000e+00	2.414418e+00	2.403580e-01
5.726275933113444e+00	3.300000e+00	2.303291e+00	2.291938e-01
5.735990218827732e+00	3.300000e+00	2.188556e+00	2.176857e-01
5.745704504542021e+00	3.300000e+00	2.070212e+00	2.058336e-01
5.755418790256310e+00	3.300000e+00	1.948259e+00	1.936376e-01
5.765133075970599e+00	3.300000e+00	1.822697e+00	1.810976e-01
5.772990218827744e+00	3.300000e+00	1.724435e+00	1.712994e-01
5.780847361684891e+00	3.300000e+00	1.630993e+00	1.619931e-01
5.788704504542036e+00	3.300000e+00	1.542372e+00	1.531789e-01
5.796561647399181e+00	3.300000e+00	1.458572e+00	1.448567e-01
5.804418790256326e+00	3.300000e+00	1.379593e+00	1.370265e-01
5.812275933113472e+00	3.299999e+00	1.305434e+00	1.296883e-01
5.820133075970618e+00	3.299998e+00	1.236097e+00	1.228422e-01
5.821133075970618e+00	3.284650e+00	1.228049e+00	1.220489e-01
5.821258075970618e+00	3.270301e+00	1.227052e+00	1.219506e-01
5.821508075970618e+00	3.190846e+00	1.225063e+00	1.217546e-01
5.822009075970618e+00	2.228961e+00	1.221099e+00	1.213641e-01
5.822027504542047e+00	2.157411e+00	1.220954e+00	1.213498e-01
5.822045933113475e+00	2.084381e+00	1.220809e+00	1.213355e-01
5.822064361684903e+00	2.009872e+00	1.220664e+00	1.213212e-01
5.822082790256332e+00	1.933883e+00	1.220519e+00	1.213069e-01
5.822101218827761e+00	1.856414e+00	1.220374e+00	1.212926e-01
5.822119647399189e+00	1.777465e+00	1.220229e+00	1.212783e-01
5.822138075970618e+00	1.697037e+00	1.220084e+00	1.212641e-01
5.822150075970618e+00	1.680805e+00	1.219989e+00	1.212548e-01
5.822262075970618e+00	1.667450e+00	1.219110e+00	1.211681e-01
5.823158075970618e+00	1.657020e+00	1.212127e+00	1.204804e-01
5.823662933113475e+00	1.654844e+00	1.208236e+00	1.200972e-01
5.824167790256332e+00	1.652626e+00	1.204377e+00	1.197174e-01
5.824672647399190e+00	1.650366e+00	1.200551e+00	1.193408e-01
5.825177504542046e+00	1.648065e+00	1.196756e+00	1.189674e-01
5.825682361684904e+00	1.645721e+00	1.192994e+00	1.185973e-01
5.826187218827761e+00	1.643336e+00	1.189265e+00	1.182305e-01
5.826692075970619e+00	1.640909e+00	1.185567e+00	1.178669e-01
5.827329075970618e+00	1.632605e+00	1.180950e+00	1.174129e-01
5.827580075970618e+00	1.191986e+00	1.179145e+00	1.172354e-01
5.827625361684905e+00	1.031781e+00	1.178820e+00	1.172035e-01
5.827670647399190e+00	8.856295e-01	1.178495e+00	1.171716e-01
5.827715933113476e+00	7.535327e-01	1.178171e+00	1.171397e-01
5.827761218827761e+00	6.354902e-01	1.177847e+00	1.171079e-01
5.827806504542047e+00	5.315020e-01	1.177523e+00	1.170761e-01
5.827851790256332e+00	4.415681e-01	1.177200e+00	1.170443e-01
5.827897075970618e+00	3.656885e-01	1.176876e+00	1.170125e-01
5.827961075970618e+00	2.778326e-01	1.176420e+00	1.169677e-01
5.828089075970619e+00	1.573771e-01	1.175509e+00	1.168781e-01
5.828345075970619e+00	4.852453e-02	1.173693e+00	1.166997e-01
5.828857075970618e+00	4.443557e-03	1.170087e+00	1.163455e-01
5.829857075970619e+00	4.343867e-05	1.163143e+00	1.156636e-01
5.830857075970619e+00	4.631529e-07	1.156331e+00	1.149950e-01
5.839999933113480e+00	2.552139e-07	1.099554e+00	1.094412e-01
5.849142790256339e+00	9.453308e-08	1.055599e+00	1.051721e-01
5.858285647399200e+00	-1.888970e-08	1.024466e+00	1.021877e-01
5.867428504542060e+00	-8.505441e-08	1.006155e+00	1.004880e-01
5.876571361684920e+00	-1.039610e-07	1.000665e+00	1.000730e-01
5.885714218827780e+00	-7.560955e-08	1.007998e+00	1.009427e-01
5.894857075970640e+00	0.000000e+00	1.028152e+00	1.030972e-01
5.898857075970642e+00	0.000000e+00	1.041206e+00	1.044604e-01
5.901999933113500e+00	-2.142881e-09	1.053225e+00	1.057072e-01
5.905142790256358e+00	-2.943670e-09	1.066661e+00	1.070950e-01
5.908285647399216e+00	-2.402366e-09	1.081515e+00	1.086239e-01
5.911428504542075e+00	-5.189705e-10	1.097786e+00	1.102937e-01
5.914571361684933e+00	2.706517e-09	1.115476e+00	1.121045e-01
5.917714218827791e+00	7.274097e-09	1.134583e+00	1.140564e-01
5.920857075970649e+00	1.318377e-08	1.155107e+00	1.161492e-01
5.921857075970649e+00	1.889972e-05	1.161895e+00	1.168405e-01
5.922857075970650e+00	1.904096e-03	1.168814e+00	1.175450e-01
5.923857075970650e+00	1.970959e-01	1.175865e+00	1.182625e-01
5.923982075970650e+00	3.405911e-01	1.176757e+00	1.183531e-01
5.924233075970650e+00	9.097805e-01	1.178551e+00	1.185356e-01
5.924259075970650e+00	9.950645e-01	1.178737e+00	1.185545e-01
5.924285075970650e+00	1.083430e+00	1.178924e+00	1.185735e-01
5.924311075970651e+00	1.174876e+00	1.179110e+00	1.185925e-01
5.924337075970650e+00	1.269404e+00	1.179297e+00	1.186115e-01
5.924363075970650e+00	1.367013e+00	1.179484e+00	1.186304e-01
5.924389075970650e+00	1.467704e+00	1.179670e+00	1.186494e-01
5.924415075970650e+00	1.571476e+00	1.179857e+00	1.186684e-01
5.924431075970650e+00	1.616644e+00	1.179972e+00	1.186801e-01
5.924527075970650e+00	1.630660e+00	1.180663e+00	1.187504e-01
5.925423075970650e+00	1.642405e+00	1.187169e+00	1.194119e-01
5.926018933113506e+00	1.644088e+00	1.191553e+00	1.198576e-01
5.926614790256364e+00	1.646353e+00	1.195981e+00	1.203077e-01
5.927210647399221e+00	1.649201e+00	1.200455e+00	1.207622e-01
5.927806504542079e+00	1.652632e+00	1.204974e+00	1.212211e-01
5.928402361684936e+00	1.656645e+00	1.209537e+00	1.216845e-01
5.928998218827793e+00	1.661241e+00	1.214145e+00	1.221523e-01
5.929594075970650e+00	1.666420e+00	1.218798e+00	1.226245e-01
5.929845075970650e+00	2.064671e+00	1.220770e+00	1.228247e-01
5.929899504542079e+00	2.276134e+00	1.221199e+00	1.228682e-01
5.929953933113508e+00	2.464228e+00	1.221628e+00	1.229118e-01
5.930008361684936e+00	2.628953e+00	1.222058e+00	1.229554e-01
5.930062790256365e+00	2.770308e+00	1.222488e+00	1.229990e-01
5.930117218827793e+00	2.888295e+00	1.222918e+00	1.230427e-01
5.930171647399222e+00	2.982912e+00	1.223348e+00	1.230863e-01
5.930226075970650e+00	3.054160e+00	1.223779e+00	1.231301e-01
5.930354075970651e+00	3.170277e+00	1.224794e+00	1.232331e-01
5.930610075970651e+00	3.265609e+00	1.226830e+00	1.234396e-01
5.931122075970650e+00	3.297736e+00	1.230926e+00	1.238551e-01
5.939979218827796e+00	3.298752e+00	1.309598e+00	1.318213e-01
5.948836361684942e+00	3.299538e+00	1.393993e+00	1.403470e-01
5.957693504542088e+00	3.300092e+00	1.484111e+00	1.494322e-01
5.966550647399234e+00	3.300416e+00	1.579953e+00	1.590768e-01
5.975407790256379e+00	3.300508e+00	1.681519e+00	1.692810e-01
5.984264933113526e+00	3.300369e+00	1.788808e+00	1.800446e-01
5.993122075970671e+00	3.300000e+00	1.901821e+00	1.913677e-01
6.000000000000000e+00	3.300000e+00	1.988088e+00	2.000000e-01
